word,n_ratings,n,prop_known,rating,rating_sd
cognition,11,11,1,3,2.049390153
cognitive,11,11,1,3.636363636,2.15743956
cognizable,13,15,0.866666667,2.615384615,1.894661867
coil,10,10,1,4.4,1.95505044
coin,10,10,1,3.7,2.162817093
coincide,10,10,1,3.5,1.58113883
coincidence,11,11,1,2.363636364,1.120064933
coincidental,11,11,1,3.545454545,2.252271581
coke,11,11,1,3.636363636,1.80403588
cola,10,10,1,4.3,2.162817093
colander,15,17,0.882352941,3,1.8516402
cold,15,15,1,4.866666667,2.030716505
coleslaw,13,13,1,2.692307692,2.358835001
colic,16,19,0.842105263,3.875,1.74642492
coliseum,10,11,0.909090909,3,1.763834207
collaborate,11,11,1,2.818181818,1.990888335
collage,12,12,1,3.25,1.356801051
collapse,10,10,1,4.6,1.646545205
collapsible,11,11,1,4.090909091,1.758098146
collar,10,10,1,3.6,1.837873167
collarbone,10,11,0.909090909,4.1,2.183269719
collateral,11,11,1,3.545454545,1.916436086
colleague,11,11,1,2.727272727,1.848832555
collect,10,10,1,3.3,1.766981104
collected,10,10,1,2.8,1.398411798
collection,10,10,1,3.1,1.728840331
collective,10,10,1,3.6,1.897366596
collectivism,10,10,1,4,1.763834207
collector,11,11,1,3.909090909,1.868397466
college,10,10,1,2.7,1.567021236
collide,10,10,1,5,1.632993162
collie,10,12,0.833333333,2.4,1.264911064
collision,11,11,1,4.636363636,0.809039835
colloquial,10,12,0.833333333,1.8,1.751190072
cologne,11,11,1,4,1.61245155
colon,10,10,1,2.5,1.58113883
colonel,10,11,0.909090909,2.6,1.0749677
colonoscopy,12,12,1,2.833333333,1.749458791
colony,10,10,1,2.2,1.229272594
color,10,10,1,3.2,1.686548085
colored,10,10,1,2.8,2.097617696
colorful,10,10,1,4.1,1.523883927
coloring,10,10,1,3.2,1.751190072
colorless,10,10,1,4.1,1.91195072
colossal,11,11,1,4.909090909,1.972538743
colt,10,11,0.909090909,3.4,1.776388346
column,12,12,1,3.916666667,2.274696117
columnist,10,11,0.909090909,2.8,1.813529401
coma,10,10,1,2.6,1.95505044
comatose,10,10,1,4.3,1.418136492
comb,11,11,1,3.818181818,1.60113596
combat,11,11,1,4.181818182,1.60113596
combative,13,13,1,3.538461538,1.761409692
combination,10,10,1,3.8,1.988857852
combine,10,10,1,4.1,1.449137675
combined,10,10,1,3.7,1.702938637
combo,10,10,1,3.7,1.33749351
combustion,10,10,1,5.1,1.523883927
come,10,10,1,1.6,1.264911064
comedian,13,13,1,4.153846154,2.192645048
comedy,10,10,1,4.5,2.068278941
comes,10,10,1,3.4,1.646545205
comet,10,10,1,3.9,2.131770261
comfort,10,10,1,2.9,1.791957341
comfortable,11,11,1,4.181818182,1.53741223
comforter,10,10,1,3.9,2.183269719
comforting,10,10,1,3.5,2.223610677
comfy,11,12,0.916666667,5.181818182,1.328019715
comic,11,11,1,3.363636364,1.963299634
comical,11,11,1,3.545454545,2.114882331
coming,13,13,1,3.076923077,2.531848418
comma,10,10,1,4,2.211083194
command,10,10,1,4,2.40370085
commemorative,11,11,1,2.363636364,1.80403588
commence,11,11,1,2.454545455,1.916436086
commencement,11,12,0.916666667,3.272727273,1.954016842
commend,10,10,1,3.7,1.946506843
commendable,11,11,1,3.363636364,2.01359019
commensurable,10,11,0.909090909,3.2,1.751190072
comment,10,10,1,2.9,1.449137675
commentary,9,9,1,3.111111111,1.691481928
commerce,10,10,1,3.4,1.505545305
commercial,10,10,1,3.4,2.011080417
commie,13,15,0.866666667,2.923076923,1.800996875
commingle,11,11,1,3.818181818,2.315952582
commiserate,10,11,0.909090909,3.4,2.011080417
commission,10,10,1,3,1.943650632
commit,10,10,1,3.2,1.549193338
commitment,10,10,1,3,2.108185107
committal,12,12,1,3.25,1.815338686
committee,10,10,1,3.3,1.33749351
commodity,10,10,1,4.6,1.349897115
common,11,11,1,2.818181818,1.887759615
commonality,10,10,1,3.7,1.702938637
commonalty,10,11,0.909090909,3.7,1.702938637
commoner,13,13,1,4.692307692,1.548365557
commonly,10,10,1,2.3,1.418136492
commonplace,12,12,1,5.166666667,2.443296333
commonwealth,10,11,0.909090909,4.8,1.135292424
commotion,10,10,1,4.2,2.250925735
communalize,11,12,0.916666667,2.454545455,1.507556723
communicate,10,10,1,2.6,1.577621275
communication,10,10,1,2.2,1.316561177
communicative,10,10,1,3.8,1.988857852
communion,11,11,1,3,1.788854382
communism,10,10,1,3.6,1.837873167
communist,10,10,1,3,1.763834207
community,13,13,1,3.846153846,2.267382994
commute,11,11,1,2.545454545,1.752919642
compact,10,10,1,4.1,1.728840331
compactor,13,13,1,4.307692308,1.84321347
companion,10,10,1,4.1,2.078995484
companionable,10,10,1,3.6,2.221110833
companionship,12,12,1,4,2.296241989
company,17,17,1,3.529411765,1.972233729
comparable,10,10,1,2.9,2.233582076
comparative,10,10,1,3.9,1.791957341
compare,10,10,1,2.7,1.33749351
comparison,10,10,1,3.5,2.223610677
compartment,10,10,1,3.5,1.509230856
compass,10,10,1,4.3,1.494434118
compassion,10,11,0.909090909,4,2.108185107
compassionate,10,10,1,2.7,1.946506843
compatible,10,10,1,3.5,2.460803843
compel,10,11,0.909090909,3.3,1.888562063
compelling,10,10,1,3.2,1.751190072
compensate,14,14,1,2.357142857,1.33630621
compensation,11,11,1,3.272727273,1.555050423
compete,11,11,1,3.272727273,1.954016842
competence,10,10,1,3.5,1.58113883
competency,14,15,0.933333333,2.214285714,0.892582375
competent,10,10,1,3.4,1.897366596
competition,16,16,1,3.5625,1.860779407
competitive,10,10,1,3.1,2.024845673
competitor,10,10,1,5,1.943650632
compilation,10,10,1,2.9,1.595131482
compile,10,10,1,3.5,1.58113883
complacency,11,11,1,2.363636364,1.120064933
complacent,10,10,1,3.3,1.494434118
complain,10,10,1,3.6,1.897366596
complaint,11,11,1,3.363636364,1.963299634
complement,11,11,1,3.090909091,1.513574937
complete,11,11,1,3.090909091,1.758098146
completion,10,10,1,3.6,2.633122354
complex,11,11,1,4.181818182,1.470930441
complexion,10,10,1,2.9,1.969207398
compliance,10,10,1,2.6,1.712697677
complicate,11,11,1,2.090909091,1.921173884
complication,11,11,1,3.272727273,1.737291518
complicity,10,10,1,3.5,2.013840996
compliment,11,11,1,2.818181818,1.887759615
complimentary,12,12,1,2.75,1.422226168
comply,10,10,1,3.4,1.712697677
component,12,12,1,2.416666667,1.56427929
compose,11,11,1,3,1.788854382
composer,11,11,1,3.545454545,1.439696938
compost,11,11,1,3.818181818,1.721521526
composure,10,10,1,3.8,1.475729575
compound,10,10,1,3.6,1.712697677
comprehend,10,10,1,2.9,1.852925615
comprehensible,10,10,1,3,1.943650632
comprehension,10,10,1,2.3,1.251665557
comprehensive,11,11,1,3.272727273,2.101947149
compress,10,10,1,4.6,2.011080417
comprise,10,10,1,3,2.494438258
compromise,10,10,1,2.7,1.33749351
compulsion,11,11,1,3.181818182,1.990888335
compulsive,10,10,1,3.4,2.011080417
computation,10,10,1,3.9,2.282785822
compute,10,10,1,3.5,1.509230856
computer,11,11,1,3.909090909,1.758098146
computerize,10,10,1,3.3,1.946506843
comrade,11,11,1,3.363636364,2.110579412
con,11,11,1,3.272727273,2.053821272
concave,10,10,1,4.5,1.08012345
conceal,10,10,1,2.5,1.900292375
concealment,13,13,1,3.846153846,1.951330907
concede,10,10,1,2.3,1.33749351
conceit,10,11,0.909090909,3.6,2.170509413
conceited,11,11,1,3.818181818,1.990888335
conceivable,10,10,1,3,1.825741858
conceive,10,10,1,3.1,1.969207398
concentrate,9,9,1,2.777777778,1.201850425
concentration,10,10,1,2.9,2.024845673
concept,10,10,1,3,0.816496581
conceptual,10,10,1,3.1,1.728840331
conceptualism,11,11,1,3.909090909,1.972538743
conceptualize,10,10,1,3.1,1.595131482
concern,10,11,0.909090909,4.3,0.823272602
concerning,10,10,1,3.7,1.888562063
concert,12,12,1,2.416666667,1.240112409
conch,10,10,1,3.6,1.577621275
concise,10,10,1,3.1,1.286683938
conciseness,10,10,1,2.9,1.791957341
conclude,10,10,1,3.4,2.065591118
conclusion,10,10,1,3.6,2.065591118
conclusive,13,13,1,2.923076923,1.977436828
concoct,14,16,0.875,2.5,1.506396618
concordance,11,11,1,2.454545455,1.572490786
concourse,16,16,1,2.5,1.632993162
concrete,11,11,1,4,2.28035085
concubine,10,10,1,2.9,1.91195072
concur,12,12,1,3.416666667,2.108783938
concurrent,10,11,0.909090909,4.8,1.813529401
concussion,10,10,1,3.9,1.523883927
condemn,10,10,1,4.1,1.969207398
condemnation,13,14,0.928571429,3.307692308,1.377474463
condensation,10,10,1,3.4,2.065591118
condense,11,11,1,4.545454545,1.916436086
condensed,11,11,1,4.363636364,2.110579412
condescend,11,11,1,4.363636364,0.924416278
condescendence,15,15,1,2.533333333,1.846489591
condiment,10,10,1,2.7,2.406010991
condition,10,10,1,2.5,1.58113883
conditional,10,10,1,3.3,2.311805451
conditioned,10,10,1,2.4,1.264911064
conditioner,11,11,1,2.727272727,2.004540301
conditioning,11,11,1,3.454545455,2.46429042
condo,10,10,1,2.5,1.957890021
condolence,10,10,1,3.5,1.58113883
condom,10,10,1,2.9,2.131770261
condone,10,10,1,2.8,1.475729575
condor,10,11,0.909090909,2.7,1.888562063
conduct,11,11,1,2.909090909,1.814086296
conductive,10,10,1,2.6,1.897366596
cone,12,12,1,3.75,2.220769727
confect,10,11,0.909090909,2,0.816496581
confederate,10,10,1,3.4,1.646545205
confer,10,10,1,2.7,1.567021236
conference,11,11,1,3.181818182,1.778661397
confess,10,10,1,2.8,1.686548085
confession,10,10,1,3.1,1.663329993
confetti,11,11,1,4.636363636,1.566698904
confidant,8,9,0.888888889,4.875,1.552647509
confide,10,10,1,2.9,1.663329993
confidence,10,10,1,3.9,2.131770261
confident,10,10,1,2.9,1.791957341
confiding,10,10,1,2.8,1.398411798
confine,10,10,1,3.6,1.264911064
confirm,10,10,1,3.3,2.162817093
confirmation,10,10,1,3.2,1.475729575
confirmatory,11,11,1,3.454545455,2.067057637
confirmed,10,10,1,2,1.247219129
confiscate,11,11,1,4.363636364,1.963299634
conflict,10,10,1,3.8,1.549193338
conflicting,11,11,1,4.363636364,1.858640755
conform,11,11,1,3.909090909,1.578261414
conformity,10,10,1,3.4,1.264911064
confound,10,10,1,3.1,1.523883927
confounded,10,10,1,2.8,0.788810638
confront,10,10,1,3,1.699673171
confrontation,11,11,1,3.454545455,1.634847783
confuse,11,11,1,2.909090909,2.34326889
confusing,11,12,0.916666667,3.363636364,2.15743956
confusion,10,10,1,3.3,1.418136492
congestion,10,10,1,4,1.490711985
congrats,10,10,1,3.2,2.250925735
congratulate,10,10,1,3.4,1.577621275
congratulation,10,10,1,3.1,2.183269719
congratulatory,11,11,1,3.818181818,2.040499048
congregate,10,10,1,2.8,1.87379591
congress,10,10,1,2.6,1.712697677
congruent,12,12,1,3.166666667,2.081665999
congruity,13,13,1,2.307692308,1.652503928
congruous,10,11,0.909090909,3.4,1.429840706
conjectural,13,15,0.866666667,2.615384615,1.386750491
conjecture,10,10,1,3.3,1.946506843
conjoin,11,11,1,3.454545455,1.439696938
conjunctive,10,11,0.909090909,2.2,1.549193338
conjuncture,11,12,0.916666667,3.181818182,1.778661397
conjure,12,12,1,3.5,1.623688282
conk,13,15,0.866666667,4.307692308,2.780426088
connect,11,11,1,4.272727273,1.954016842
connected,13,13,1,4.538461538,2.10615703
connection,11,11,1,3.545454545,2.161649202
connective,11,11,1,3.272727273,1.555050423
connotative,10,10,1,2.3,1.159501809
conquer,11,11,1,4,2.236067977
conqueror,10,11,0.909090909,4,2.054804668
conquest,11,11,1,3.909090909,1.300349603
conscience,10,10,1,4,1.763834207
conscientious,10,11,0.909090909,4,1.825741858
conscionable,10,11,0.909090909,3,1.632993162
conscious,10,10,1,3.3,1.567021236
consciousness,10,10,1,2.2,1.751190072
consecrate,13,14,0.928571429,4.076923077,1.497861724
consecutive,10,10,1,2.6,1.429840706
consensual,10,10,1,3.1,1.791957341
consent,12,12,1,3.666666667,1.723280874
consequence,10,10,1,2.6,1.897366596
consequential,10,10,1,3.3,2.213594362
consequently,10,10,1,2.5,1.779513042
conservative,10,10,1,4.1,1.852925615
conserve,10,10,1,3.4,1.646545205
consider,10,10,1,3.7,2.110818693
considerable,12,12,1,3.666666667,2.386832566
considerably,10,11,0.909090909,2.9,1.595131482
considerate,10,10,1,3.4,2.319003617
consideration,10,10,1,2.4,1.646545205
considered,10,10,1,3.3,2.002775851
considering,10,10,1,2.9,1.197219
consignment,11,11,1,2.636363636,1.361816968
consist,10,10,1,3.3,1.888562063
consistent,10,10,1,2.7,1.494434118
consolation,10,10,1,3,2
console,11,11,1,3.090909091,1.300349603
consolidate,10,10,1,3.8,2.201009869
consort,10,10,1,3.1,2.078995484
conspicuous,14,14,1,3.142857143,1.791309914
conspiracy,10,10,1,3.1,1.286683938
conspirator,17,17,1,3.235294118,1.751050105
conspire,10,10,1,3.8,1.932183566
constant,11,11,1,3.818181818,1.250454463
constellation,10,10,1,3.4,2.458545189
constipation,10,10,1,2.9,2.233582076
constitute,12,12,1,3.25,1.356801051
constitutionalism,9,10,0.9,2.777777778,2.386303511
constitutionality,12,12,1,3.833333333,2.367712104
constrain,10,10,1,3.5,1.840893503
constrict,11,11,1,4.272727273,2.148995537
construct,12,12,1,3.25,1.658312395
construction,11,11,1,3.727272727,2.148995537
constructivism,10,10,1,4.1,1.791957341
consul,11,11,1,3.727272727,1.555050423
consult,11,11,1,2.909090909,1.921173884
consultant,10,10,1,2.4,1.505545305
consultation,11,11,1,3,1.843908891
consulting,11,11,1,2.818181818,1.662418829
consume,10,10,1,4.1,1.728840331
consummate,13,13,1,2.692307692,2.015961945
consumptive,10,12,0.833333333,2.6,1.264911064
contact,11,11,1,3.363636364,1.858640755
contagion,10,10,1,4,1.763834207
contagious,10,10,1,4.8,1.135292424
contain,10,10,1,3.4,1.0749677
container,10,10,1,3.9,2.233582076
contaminate,11,11,1,3.363636364,2.248231628
contamination,12,12,1,4.166666667,1.898963034
contemplate,10,10,1,3.9,1.595131482
contemplation,11,12,0.916666667,2.636363636,1.963299634
contemplative,10,10,1,3.5,2.121320344
contemporary,10,10,1,2.7,1.251665557
contempt,11,11,1,2.454545455,1.634847783
contemptible,10,10,1,2.1,1.663329993
contemptuous,10,12,0.833333333,3,2.054804668
contend,10,10,1,2.7,0.823272602
content,10,10,1,3.5,1.900292375
contention,10,10,1,2.8,1.135292424
contentious,11,12,0.916666667,3,1.61245155
contentment,12,12,1,2.583333333,2.065224326
contest,11,11,1,3.636363636,1.629277587
contestation,10,10,1,2.2,1.686548085
context,10,10,1,2.9,1.969207398
continent,12,12,1,2.916666667,2.020725942
contingence,10,10,1,2.4,1.505545305
contingent,10,10,1,2.8,1.475729575
continually,12,12,1,4.083333333,2.020725942
continuation,10,10,1,4.9,1.197219
continue,11,11,1,2.727272727,1.555050423
continued,10,10,1,3,1.763834207
continuity,10,10,1,3.4,1.646545205
continuous,10,10,1,4.1,0.875595036
contour,13,13,1,3.692307692,1.974192467
contraband,11,11,1,4,2.323790008
contract,13,13,1,3.076923077,1.754116039
contracted,10,10,1,3.1,2.078995484
contraction,10,10,1,4.1,1.852925615
contractor,10,10,1,2.4,1.264911064
contradict,10,10,1,2.6,1.173787791
contradiction,11,11,1,3.181818182,1.662418829
contradictive,12,12,1,3.166666667,1.94624736
contradictory,10,10,1,3.6,1.429840706
contraption,10,10,1,3.8,1.686548085
contrary,10,10,1,2.2,1.813529401
contrast,13,14,0.928571429,3.384615385,1.757766648
contribute,10,10,1,3.4,2.221110833
contribution,10,10,1,3.1,2.282785822
control,15,15,1,3,1.772810521
controller,10,10,1,3,1.763834207
controversial,10,10,1,3.7,2.162817093
controversy,12,12,1,4.166666667,1.800673275
convene,10,10,1,3.5,1.509230856
convenience,18,18,1,2.944444444,1.893400993
convenient,10,10,1,2.3,1.418136492
convent,11,11,1,3.454545455,1.507556723
conventional,10,10,1,2.7,2.002775851
conventionalism,10,11,0.909090909,2.9,1.969207398
converge,10,10,1,3.6,1.837873167
conversation,14,14,1,3.714285714,2.016416144
conversational,11,11,1,3.909090909,2.119176512
converse,10,10,1,4.5,1.58113883
convert,10,10,1,4,1.825741858
convertible,10,10,1,3.5,2.173067468
convex,10,11,0.909090909,3.2,1.932183566
convey,11,11,1,3.181818182,1.778661397
convict,12,12,1,3.916666667,2.020725942
conviction,10,10,1,3.7,2.110818693
convince,10,10,1,2.6,1.0749677
convincing,11,11,1,2.454545455,2.161649202
convoluted,12,13,0.923076923,3.25,2.137330536
convolution,10,10,1,2.8,1.932183566
convoy,13,14,0.928571429,2.615384615,1.386750491
convulse,11,12,0.916666667,4.090909091,1.640399065
convulsion,10,10,1,3,2.054804668
coo,10,10,1,5,2.211083194
cook,11,11,1,4.272727273,2.004540301
cookbook,10,10,1,3.7,2.057506582
cooker,10,10,1,3.2,2.299758441
cookie,10,10,1,3.4,2.118699811
cooking,12,12,1,4.166666667,2.40580107
cookout,11,11,1,3.818181818,2.040499048
cool,10,10,1,5.3,1.567021236
coolant,10,11,0.909090909,3.6,1.95505044
cooler,14,14,1,5.214285714,1.4769288
coop,11,11,1,4,1.673320053
cooperate,12,12,1,3.666666667,2.14617348
cooperation,13,13,1,3.615384615,1.980675875
cooperative,10,10,1,4.3,1.251665557
cop,10,10,1,3.8,1.87379591
cope,10,10,1,3.1,1.852925615
copier,10,11,0.909090909,3,1.632993162
copilot,10,10,1,3.7,2.311805451
coping,10,10,1,3,1.885618083
copious,13,15,0.866666667,3.384615385,1.260850344
copper,13,13,1,4,1.825741858
copy,13,13,1,3.076923077,1.656378503
copyright,10,10,1,3.6,2.221110833
coral,11,11,1,3.363636364,2.292279532
cord,10,10,1,3.3,2.110818693
cordial,17,19,0.894736842,3.352941176,1.497547014
cordiality,11,11,1,2.272727273,1.272077756
cordless,10,10,1,4.4,2.67498702
corduroy,10,11,0.909090909,2.6,2.170509413
core,10,10,1,4.2,0.918936583
cork,10,10,1,4.8,1.813529401
corked,10,10,1,4.3,1.702938637
corkscrew,10,10,1,4.7,2.496664441
corn,11,11,1,3.454545455,2.018099916
cornea,10,10,1,2.5,1.900292375
corner,10,10,1,5.1,1.728840331
cornered,12,12,1,3.916666667,1.781640375
cornerstone,10,10,1,3.8,2.097617696
cornfield,10,10,1,5.1,1.852925615
cornflower,10,11,0.909090909,3.6,2.633122354
corny,11,11,1,4,1.788854382
coronary,11,11,1,2.818181818,1.887759615
coroner,11,11,1,2.545454545,1.572490786
corporal,10,11,0.909090909,3.4,1.577621275
corporate,11,11,1,2.636363636,1.747725795
corps,10,10,1,2.3,1.059349905
corpse,10,10,1,2.7,1.567021236
corral,11,11,1,3.272727273,1.954016842
correct,11,11,1,2.636363636,1.566698904
correction,10,10,1,3.8,2.097617696
corrective,10,10,1,3.2,1.813529401
correlate,10,10,1,3.8,2.097617696
correlation,11,11,1,2.818181818,1.60113596
correlative,10,10,1,3.3,1.636391694
correspond,10,10,1,3.9,1.523883927
correspondence,10,10,1,3.3,2.263232693
corridor,11,11,1,3.181818182,1.834021909
corroborate,14,17,0.823529412,4.071428571,1.328057327
corrode,10,10,1,4.1,2.024845673
corrosive,12,13,0.923076923,4.166666667,1.749458791
corrupt,11,11,1,4.454545455,1.809068067
corruptible,10,10,1,4.1,2.078995484
corruption,10,10,1,4.1,2.024845673
corsage,10,10,1,2.5,1.779513042
corset,13,13,1,3.307692308,1.84321347
cortex,11,12,0.916666667,3.636363636,1.963299634
corvette,10,10,1,3.5,1.900292375
cosmetic,11,11,1,4.090909091,1.758098146
cosmic,10,10,1,3.9,1.91195072
cosmology,11,12,0.916666667,2.818181818,1.778661397
cosmopolitan,11,11,1,3.363636364,2.15743956
cosmos,10,10,1,3.7,2.359378449
cost,10,10,1,3.2,1.87379591
costly,10,10,1,3.7,1.494434118
costume,10,10,1,2.8,1.751190072
cot,10,11,0.909090909,3.8,2.394437999
cottage,10,10,1,4.4,2.118699811
cotton,11,11,1,2.454545455,1.967924611
couch,10,10,1,3.1,1.370320319
cougar,11,11,1,3.727272727,2.053821272
cough,10,10,1,6,1.247219129
could,11,11,1,1.727272727,1.272077756
council,11,11,1,3.454545455,1.752919642
counsel,12,12,1,3.666666667,1.61432977
counselor,12,12,1,3.5,1.930614598
count,12,12,1,3.583333333,1.56427929
countable,10,10,1,3.6,1.897366596
countdown,11,11,1,4.090909091,2.119176512
counter,11,11,1,3.181818182,2.272363607
counterattack,10,10,1,3.8,1.751190072
counterbalance,10,10,1,4.3,1.82878223
counterfeit,11,11,1,3.545454545,1.572490786
counterpart,16,17,0.941176471,3.375,2.061552813
counterpoint,10,10,1,4.5,2.223610677
countess,10,10,1,3.7,1.567021236
countless,13,13,1,3.769230769,1.87766904
country,11,11,1,4,2.236067977
countryman,10,10,1,4.6,2.270584849
countryside,10,10,1,4.7,1.946506843
county,11,11,1,2.454545455,1.293339581
coup,10,10,1,3.4,1.646545205
couple,11,11,1,4.090909091,1.640399065
coupling,11,11,1,4.181818182,1.53741223
coupon,11,11,1,2.636363636,1.963299634
courage,10,10,1,3.1,1.370320319
courageous,10,10,1,3.4,1.95505044
courier,14,16,0.875,2.785714286,1.761929512
course,16,16,1,3,1.591644852
court,13,13,1,3.538461538,2.47033684
courteous,10,10,1,3.9,1.100504935
courtesy,10,10,1,2.9,1.523883927
courthouse,11,11,1,3.909090909,2.30019762
courtly,10,10,1,3.4,1.646545205
courtroom,10,11,0.909090909,3.7,2.311805451
courtship,10,10,1,2.4,1.897366596
courtyard,10,10,1,3,1.414213562
cousin,10,10,1,2.1,1.286683938
cove,11,11,1,3.727272727,1.555050423
coven,12,14,0.857142857,2.75,1.815338686
covenant,10,10,1,3.1,1.595131482
cover,10,10,1,3.8,1.813529401
coverage,11,11,1,3.636363636,1.858640755
coverall,10,11,0.909090909,3.6,1.95505044
covering,11,11,1,2.727272727,1.420627262
covert,11,11,1,4.545454545,1.752919642
covet,11,11,1,2.181818182,1.167748416
cow,10,10,1,5.2,1.932183566
